image,formula
val_005628.png,"\operatorname* { l i m } _ { \epsilon \searrow 0 } \, \, \langle f , S _ { \mathrm { N S } } ^ { ( \epsilon ) } g \rangle = \langle f , S _ { \mathrm { N S } } g \rangle"
val_005629.png,"\Gamma _ { i , j + 1 } \geq \Gamma _ { i j } \geq \Gamma _ { i + 1 , j + 1 }"
val_005630.png,A H a ^ { + } - B a ^ { + } H = \omega a ^ { + }
val_005631.png,\int d ^ { 2 } x = \int _ { - \infty } ^ { 0 } d x \int _ { - \infty } ^ { \infty } d t
val_005632.png,K _ { m + \frac 1 2 } ( k x _ { 0 } ) - i \frac { \hat { k } } { k } K _ { m - \frac 1 2 } ( k x _ { 0 } )
val_005633.png,{ \cal L } _ { \mathrm { M } } = - \frac { 1 } { 4 } F _ { \mu \nu } F ^ { \mu \nu } - A _ { \mu } J ^ { \mu }
val_005634.png,{ } ^ { ( x ) } T _ { \mu \nu } = { } ^ { ( 1 ) } t _ { \mu \nu } + { } ^ { ( 2 ) } t _ { \mu \nu }
val_005635.png,"\frac { d S _ { \alpha \beta } } { d s } = \pi _ { \alpha } u _ { \beta } - \pi _ { \beta } u _ { \alpha } ,"
val_005636.png,{ \frac { \partial \vec { x } } { \partial t _ { j } } } = { \frac { 1 } { 2 } } \vec { v } _ { j } .
val_005637.png,A _ { F + \triangle F } = Z _ { F + \triangle F } ^ { \frac 1 2 } A _ { R } ( k _ { i ) }
val_005638.png,"\Delta _ { i } \rightarrow \Delta _ { \bar { \imath } } = - { \frac { 1 } { \Delta _ { i } } } \ , \qquad c _ { i j k } \rightarrow c _ { \bar { \imath } j k } = - { \frac { c _ { i j k } } { \Delta _ { i } } } \ ."
val_005639.png,"s _ { 2 } = { \frac { 1 } { 2 } } c ^ { i } X _ { i } \, \, , \quad \quad \overline { { s } } _ { 2 } = - { \frac { 1 } { 2 } } \pi ^ { j } X _ { j } \, \, ."
val_005640.png,"g ( r ) = - { \frac { 2 M } { r } } + { \frac { 1 } { r } } \int _ { } ^ { r } U ( \rho ) d \rho ,"
val_005641.png,"\beta _ { w } \equiv \oint _ { r _ { m i n } } ^ { r _ { m a x } } \, d \tau = \oint _ { r _ { m i n } } ^ { r _ { m a x } } \, { \frac { d r } { \sqrt { f \Big ( f - ( 2 \pi \sigma r ) ^ { 2 } \Big ) } } } ."
val_005642.png,S \; T = { \frac { 4 \prod _ { i = 1 } ^ { i = 4 } | q _ { ( i ) } | } { \sum _ { j = 1 } ^ { j = 4 } | q _ { ( j ) } | ^ { 2 } } }
val_005643.png,"{ \cal L } _ { n } ^ { ( F ) \dagger } = - F \overline { { e _ { n } ^ { 1 / 2 } } } \partial _ { \bar { z } } \overline { { e _ { n } ^ { 1 / 2 } } } F ^ { - 1 } ,"
val_005644.png,"{ \frac { \lambda } { \pi } } { \frac { \operatorname { s i n } \pi ( x - y ) } { x - y } } \, ,"
val_005645.png,{ \frac { d } { d \Lambda } } Z [ J ] = 0 .
val_005646.png,"{ \bf A } ( { \bf y } ) \cdot d { \bf y } = | { \bf y } | ^ { - 1 } \omega _ { 0 } + | { \bf y } + { \bf D } | ^ { - 1 } \omega _ { 1 } + d z ,"
val_005647.png,\frac { 1 } { T ^ { \mathrm { o n } } ( E ) } = \mathrm { R e } ( \frac { 1 } { t } ) + \frac { \mu } { 2 \pi } \operatorname { l o g } ( \frac { E _ { 0 } } { E } ) + i \frac { \mu } { 2 } .
val_005648.png,"\chi _ { y } = y ^ { \frac { \hat { c } } { 2 } } \operatorname* { l i m } _ { \tau \rightarrow i \infty } Z ( \tau , 0 ) \, ,"
val_005649.png,J _ { 1 } = - J _ { 2 } = J = ( 2 { \cal Q } _ { 1 } { \cal Q } _ { 2 } { \cal Q } _ { 3 } ) ^ { \frac { 1 } { 2 } } ( L _ { 1 } - L _ { 2 } ) .
val_005650.png,I _ { 6 \mu } = - I _ { \mu 6 } = \frac 1 2 \widetilde { I } _ { \mu } \hspace { 0 . 3 i n } I _ { 5 \mu } = - I _ { \mu 5 } = \frac i 2 I _ { \mu }
val_005651.png,"\phi ^ { \prime } ( x ^ { \prime } ) = \Lambda \phi ^ { * } ( x ) , \quad \mathrm { o r } \quad \phi ^ { * } ( x ) = \Lambda ^ { - 1 } \phi ^ { \prime } ( x ^ { \prime } ) \quad ."
val_005652.png,"\delta \psi ^ { i } ( x , p ) = \psi ^ { i } ( x + \delta x , p ) - \psi _ { \parallel } ^ { i } ( x + \delta x , p ) ,"
val_005653.png,"\left[ Q _ { n } ^ { \mathcal { O } } \right] = \frac { l ( l - 1 ) } { 2 } - \frac { m ( m - 1 ) } { 2 } ,"
val_005654.png,"F _ { p } ( q ^ { 2 } ) \to _ { q ^ { 2 } \rightarrow 0 } ( m _ { N } + m _ { N ^ { \prime } } ) \frac { 1 } { q ^ { 2 } } F _ { A } ( 0 ) \, ,"
val_005655.png,{ n } ^ { c r } = \tilde { n } / \Omega ^ { 3 } ( x _ { 0 } ) \; .
val_005656.png,2 \pi \alpha ^ { \prime } T _ { \alpha \beta } = t _ { \alpha \beta }
val_005657.png,"d _ { \zeta } \equiv i p _ { \zeta } - \hat { p } \bar { \zeta } \approx 0 \, , \qquad \bar { d } _ { \zeta } \equiv - i \hat { p } _ { \zeta } - \zeta \hat { p } \approx 0"
val_005658.png,"M _ { p } ^ { 2 } = \int d y \, e ^ { 2 A \left( y \right) } ,"
val_005659.png,"Z ^ { i } ( \sigma = 2 \pi ) = { { \theta } ^ { k } } Z ^ { i } ( \sigma = 0 ) \; m o d \; 2 \pi \Gamma ,"
val_005660.png,"\check { s } _ { \rho } { \cal H } \check { s } _ { \rho } = { \cal H } , \quad \check { s } _ { \rho } \tilde { \cal H } \check { s } _ { \rho } = \tilde { \cal H } , \qquad \forall \rho \in \Delta ."
val_005661.png,"\operatorname { t a n } ( \omega _ { n } M _ { 0 } R ) \, = \, \frac { 2 \mu \omega _ { n } } { \mu ^ { 2 } \omega _ { n } ^ { 2 } \, - \, 1 } \, { . }"
val_005662.png,M _ { p } \approx { \frac { \sqrt { B M _ { 5 } ^ { 3 } } C ^ { 2 } } { \sqrt { 2 \alpha } } } \ .
val_005663.png,"{ \cal L } = { \frac { 1 } { 2 } } ( { \vec { l } } \, ^ { 2 } - c ^ { 2 } { \vec { w } } ^ { 2 } ) ,"
val_005664.png,M = \gamma ^ { 0 } \ldots \gamma ^ { p }
val_005665.png,\dot { S } ^ { 2 } - { \frac { 1 } { a ^ { 2 } } } ( \nabla _ { \vec { x } } S ) ^ { 2 } = 1 + 2 \Phi \ .
val_005666.png,R _ { A B } - { \frac { G _ { A B } } { 2 } } \; R = T _ { A B } + \tau _ { A B }
val_005667.png,{ \cal L } = - \frac { 1 } { 4 } F _ { \mu \nu } \left( { 1 + \frac { { g ^ { 2 } } } { \pi } \frac { a } { { a - 1 } } \frac { 1 } { { \partial ^ { 2 } } } } \right) F ^ { \mu \nu } - A _ { 0 } J ^ { 0 } .
val_005668.png,D _ { \; \; \gamma _ { 0 } } ^ { \alpha _ { 0 } } \chi _ { \alpha _ { 0 } } = \chi _ { \gamma _ { 0 } } .
val_005669.png,"K ( t ) = \int _ { - \infty } ^ { \infty } d \mu ( k ) \, \, e ^ { - k ^ { 2 } t } = \frac { 1 } { 1 6 \pi ^ { 2 } t ^ { 2 } }"
val_005670.png,"\hat { v } = \sum _ { d , w } w K _ { d , w } Q ^ { d } y ^ { w } ."
val_005671.png,\omega _ { \cal C } = \sum _ { l = 1 } ^ { n } \mathrm { d } p _ { l } \wedge \mathrm { d } q ^ { l } .
val_005672.png,\zeta _ { n } ^ { \leftarrow } = - e ^ { n h } \zeta _ { n } ^ { \rightarrow } .
val_005673.png,V _ { 4 } = m ^ { 2 } v ^ { 2 } + { \frac { 1 } { 2 } } { \frac { ( \xi _ { 0 } + \xi _ { \pi } - g v ^ { 2 } ) ^ { 2 } } { 2 \pi R } } .
val_005674.png,H _ { 0 } = \sum _ { \alpha } { \frac { 1 } { 2 m _ { \alpha } } } \left( p _ { \alpha } ^ { i } - A ^ { a i } ( { \bf q } _ { \alpha } ) Q _ { \alpha } ^ { a } \right) ^ { 2 }
val_005675.png,S U ( 5 ) \rightarrow [ S U ( 3 ) \times S U ( 2 ) \times U ( 1 ) ] / Z _ { 6 } = K
val_005676.png,H \left( \Theta _ { \varepsilon } ( - X ^ { 0 } ) + \Theta _ { \varepsilon } ( X ^ { 0 } ) \right)
val_005677.png,"\frac { 1 } { \alpha ( v ) } \frac { d ^ { 2 } \alpha } { d v ^ { 2 } } = c \quad ,"
val_005678.png,"\delta C = { \frac { \alpha } { 3 ! } } { \frac { \kappa ^ { 2 } } { \sqrt { 2 } \lambda ^ { 2 } } } \delta ( x ^ { 1 1 } ) d x ^ { 1 1 } Q _ { 2 } ^ { 1 } ,"
val_005679.png,\int _ { M } f _ { \mu _ { 1 } \dots \mu _ { p } } ( x ) d x ^ { \mu _ { 1 } } \dots d x ^ { \mu _ { p } }
val_005680.png,"\delta F ^ { I J } = \Sigma _ { \; \; \; \; K L } ^ { I J } F ^ { K L } ,"
val_005681.png,"E _ { \Delta x } ^ { k } \ f ( x ) \ = \ f ( x + k \Delta x ) \ ,"
val_005682.png,[ W _ { 4 } ] = \left( 1 7 - a - b - c \right) F \equiv f F
val_005683.png,U ( f ) = f ^ { 2 } \left( 1 + ( 1 - f ^ { 2 } ) ^ { 2 } \right)
val_005684.png,S _ { b _ { n } \bar { s } } ( \theta ) = S _ { b _ { n } s } ( \theta ) ~ .
val_005685.png,"\delta Q _ { A } ^ { i } = - n \ \forall i , \quad \delta Q _ { B } = - 3 n , \quad \delta Q _ { C } = - n \, ,"
val_005686.png,\frac { d \beta } { d \lambda } + \frac { D } { 2 } = - C \beta ^ { 2 }
val_005687.png,f _ { n } = \frac { 2 ^ { n } } { ( n - 1 ) ! } X _ { n } .
val_005688.png,B ( w ) = \sum _ { \alpha = 0 } ^ { n } s _ { \alpha } w ^ { n - \alpha } .
val_005689.png,| J | \leq M ^ { 2 } - \frac { Q ^ { 2 } } { 2 } \: .
val_005690.png,{ \cal E } ^ { \mu \nu x } = \frac { \delta S ^ { G } } { \delta g _ { \mu \nu } ( x ) } = - ( R ^ { \mu \nu } - \frac { 1 } { 2 } g ^ { \mu \nu } ( R - 2 \Lambda ) ) .
val_005691.png,"d { \hat { s } } ^ { 2 } = d { \hat { s } } _ { \circ } ^ { 2 } + \Omega ^ { n } \, \, f _ { a b } ( \vec { x } ) \, d x ^ { a } \, d x ^ { b } + { \cal O } ( \Omega ^ { n + 1 } ) ,"
val_005692.png,"{ \cal N } _ { 1 } = ( 2 \, n _ { c } + 2 - n _ { f } ) \, 2 ^ { n _ { f } - 1 } ,"
val_005693.png,"[ a _ { n } , a _ { m } ^ { \dagger } ] = \delta _ { n , m } ."
val_005694.png,"\alpha ( { \cal I ^ { \omega } } ( { \cal O } _ { x } ^ { \omega } ) ) = { \cal I ^ { \omega } } ( { \cal O } _ { x } ^ { \omega } ) , ~ ~ ~ \forall \alpha \in G _ { \omega }"
val_005695.png,"[ i \! \not { \! \! D } , C \tau _ { 2 } K ] = 0"
val_005696.png,\omega = \omega _ { \perp } + \lambda K
val_005697.png,D _ { \mu } ^ { a b } = \partial _ { \mu } \delta ^ { a b } + f ^ { a c b } A _ { \mu } ^ { c }
val_005698.png,\theta _ { \mu \nu } = \frac { f } { N } ( J _ { \mu } ^ { a } J _ { \nu } ^ { a } - \frac { g _ { \mu \nu } } { 2 } ( J _ { \mu } ^ { a } ) ^ { 2 } )
val_005699.png,"d \tau = d s f _ { l } ( { \bf x } _ { n } ) f _ { r } ( { \bf x } _ { n - 1 } ) ,"
val_005700.png,"F _ { 3 } = { u } ^ { A } D _ { A } + { \bar { u } } ^ { \dot { A } } { \bar { D } } _ { \dot { A } } = 0 ,"
val_005701.png,"{ \frac { \Sigma \chi ^ { 2 } } { \sqrt { \tilde { G } } } } \frac { d } { d r } \left( { \frac { \Sigma \chi ^ { 2 } } { \sqrt { \tilde { G } } } } \frac { d \theta } { d r } \right) = { \frac { \operatorname { c o s } \theta } { \Delta \operatorname { s i n } ^ { 3 } \theta } } Z \, ,"
val_005702.png,I m \epsilon _ { \pm } = \mp \frac 1 2 \left| \Gamma \right| = \mp \frac 1 2 \sqrt { u ^ { 2 } + v ^ { 2 } + w ^ { 2 } }
val_005703.png,"u _ { 1 } = \Lambda \phi , \quad u _ { 2 } = \pi ."
val_005704.png,"{ \cal M } = - G / | \mathrm { d e t } \ G | ^ { 1 / 2 } \, ,"
val_005705.png,\bar { P } _ { \varphi _ { - } ( p ) } ^ { G } \circ \varphi _ { - * p } \circ P _ { p } ^ { M } = 0 .
val_005706.png,"( 1 1 ) \hat { A } ^ { \dagger } \rightarrow A ^ { * } ( \zeta , \bar { z } ) = \overline { { A ( z , \bar { \zeta } ) } } ."
val_005707.png,"I I ^ { \dagger } - J ^ { \dagger } J = \zeta \, , \quad I J = 0 \, ."
val_005708.png,"\langle J ( x _ { 1 } ) J ( x _ { 2 } ) \rangle \sim { \frac { N } { x _ { 1 2 } ^ { 2 } } } \ ,"
val_005709.png,"Q _ { \alpha } | 0 \rangle = 0 \, , \quad \bar { Q } _ { \dot { \alpha } } | 0 \rangle = 0 \, ,"
val_005710.png,{ \frac { \partial \beta ^ { i } } { \partial \phi ^ { j } } } ( \phi _ { * } ) = - 2 \delta _ { j } ^ { i } \ .
val_005711.png,"S [ \varphi , g _ { \mu \nu } ^ { \omega } ] \, = \, S [ \varphi , g _ { \mu \nu } ]"
val_005712.png,\sum _ { n \neq 0 } n \left[ N _ { n } + \tilde { N } _ { n } + \sum _ { I = 3 } ^ { 8 } N _ { n } ^ { I } + \sum _ { 1 } ^ { 8 } F _ { n } ^ { ( a ) } \right] = k m .
val_005713.png,A ^ { 3 } | _ { \varrho = 0 } = - 2 \pi d x ^ { 0 } .
val_005714.png,\left\langle \mathrm { { \bf ~ F } } ^ { 3 } \right\rangle = \epsilon _ { a _ { 1 } \cdots a _ { D } } R ^ { a _ { 1 } a _ { 2 } } \cdots R ^ { a _ { D - 2 } a _ { D - 1 } } T ^ { a _ { D } } .
val_005715.png,"( { \cal F } ^ { 5 } ) _ { a b } = ( { \cal D } _ { 0 } - { \cal D } ) \, { \cal F } _ { a b } + ( 1 - { \cal D } _ { 0 } ) \, ( { \cal F } ^ { 3 } ) _ { a b } \, ."
val_005716.png,"f _ { 2 } ( n , l ) \equiv V _ { n , l } = \frac { Z _ { n + 3 , l } Z _ { n - 2 , l } } { Z _ { n + 1 , l } Z _ { n , l } } ."
val_005717.png,"< q _ { f } | \hat { U } ( t _ { f } , t _ { i } ) | q _ { i } > = \int _ { q ( t _ { i } ) = q _ { i } } ^ { q ( t _ { f } ) = q _ { f } } \left[ { \cal D } q \right] \, e ^ { \frac { i } { \hbar } S [ q ] } \ ,"
val_005718.png,"A _ { \mu } ( x _ { i } ) \sim k _ { \mu } p ^ { 3 / 2 } e ^ { - { r ^ { \prime } } ^ { 2 } / A ^ { 2 } } \; \; \; \; \mu = 1 , . . . , 6"
val_005719.png,"{ \cal A } ( x ) = 2 \operatorname* { l i m } _ { y \rightarrow x } \operatorname* { l i m } _ { \beta \rightarrow 0 } T r \left[ { \gamma } _ { 5 } \operatorname { e x p } ( \beta { \not \! \nabla } ^ { 2 } ) \right] { \delta } ( x , y ) ."
val_005720.png,\Phi ^ { M } = \sum _ { \{ m _ { \mu } \} } \varphi _ { \{ m _ { \mu } \} } \prod _ { \mu = 1 } ^ { M } \hat { s } _ { m _ { \mu } } ^ { - } \phi _ { + + \cdots + }
val_005721.png,"{ \cal E } _ { 1 } = { \cal E } _ { 0 } + m ( \beta ) \operatorname { c o s } \psi ,"
val_005722.png,"\delta \psi _ { A \mu } = { D } _ { \mu } \, \epsilon _ { A } \, + \epsilon _ { A B } T _ { \mu \nu } \gamma ^ { \nu } \epsilon ^ { B } + \cdots"
val_005723.png,E ^ { ( \pm ) } ( \rho _ { 0 } ) = - \frac { \alpha _ { 0 } ^ { 2 } \pm \beta _ { 2 } ^ { 0 } } { \alpha _ { 2 } ^ { 0 } \mp \beta _ { 2 } ^ { 0 } } \frac { d } { d \rho } \mathrm { d e t } ( e ) \mid _ { \rho = \rho _ { 0 } }
val_005724.png,"N _ { \alpha , \beta } ~ ~ \rightarrow ~ ~ N _ { \alpha , \beta } ^ { \prime } ~ = ~ { \frac { a _ { \alpha } a _ { \beta } } { a _ { \alpha + \beta } } } \, N _ { \alpha , \beta } ~ ."
val_005725.png,F _ { \alpha \beta k l } f ^ { ( \perp ) a k l } \Sigma ^ { ( \perp ) } { } _ { a b } = 0 \ .
val_005726.png,"A _ { c } \rightarrow A _ { c } - \frac { i } { e } \Omega ^ { - 1 } \Omega _ { , c } ."
val_005727.png,"J _ { s } ( t ) = \int _ { C _ { s } } K ( t , t ^ { \prime } ) J _ { s } ^ { ( 1 ) } ( t ^ { \prime } ) d \theta ^ { \prime } d z ^ { \prime }"
val_005728.png,"x _ { i } + \frac { \triangle _ { i } } { 2 } = q _ { i } , \qquad x _ { i } - \frac { \triangle _ { i } } { 2 } = q _ { i - 1 }"
val_005729.png,"\delta _ { \xi _ { i } } J ( \xi _ { j } ) = [ J ( \xi _ { i } ) , J ( \xi _ { j } ) ] ."
val_005730.png,\mathrm { d e t } \Bigg [ { \frac { \delta \Phi ( x ) } { \delta \Phi ( p ) } } \Bigg ] \; .
val_005731.png,"S ( x ) = 1 6 \times 2 7 \, \pi ^ { 2 } \, x \frac { \left( 1 - x \right) ^ { 2 } } { \left( 1 - x ^ { 3 } \right) ^ { 3 } }"
val_005732.png,a _ { 1 } ^ { ' 5 } = \delta _ { 1 } e _ { 0 } ^ { 5 } ( \chi ) + \tilde { d } f _ { 0 } ^ { 4 } ( \chi ) .
val_005733.png,"\Phi ^ { \Delta } = \left( A _ { \; \; \; ( \sigma ) } ^ { \alpha \beta } , B _ { \alpha } ^ { \; ( \sigma ) } , \eta _ { \alpha ( \sigma ) } , C _ { ( \sigma ) } \right) ,"
val_005734.png,"( \tilde { q } , p ) = ( n \xi \, , \, \frac { m } { 2 \xi } ) \; , \hspace { . 5 c m } n , m \in Z \; ."
val_005735.png,"\left( f \star g \right) \, \left( x \right) = e ^ { { \frac { i } { 2 } } \theta ^ { i j } \partial _ { i } ^ { x } \partial _ { j } ^ { y } } \ f ( x ) g ( y ) | _ { x = y } ."
val_005736.png,"\Sigma ( q ) = 4 i \lambda \, \int \, \frac { d ^ { 4 } p } { ( 2 \pi ) ^ { 2 } } \frac { 1 } { ( p - q ) ^ { 2 } } \frac { \Sigma ( p ) } { p ^ { 2 } - \Sigma ^ { 2 } ( p ) } ,"
val_005737.png,"\alpha ^ { \prime } \equiv \ell _ { s } ^ { 2 } = 1 \quad ,"
val_005738.png,a = \sqrt { { \frac { D - p } { D - p - 2 } } b ^ { 2 } + { \frac { 4 ( D - p - 3 ) ^ { 2 } p } { ( D - 2 ) ( D - p - 2 ) ^ { 2 } } } } .
val_005739.png,"F _ { t } ^ { ( 3 ) } ( s ) = \frac { 1 } { 2 \pi i } \int _ { C } d z \, \Gamma ( z ) \, t ^ { - z } \zeta _ { A } ( s + z ) ,"
val_005740.png,I _ { 3 } = \theta _ { 1 } ^ { 1 } \theta _ { 1 } ^ { 2 } \theta _ { 2 } ^ { 1 } \theta _ { 2 } ^ { 2 }
val_005741.png,\beta _ { \mathrm { d i f f } } ( h ) = - 2 ( n - 2 ) ~ h ^ { 2 } / ( 4 \pi ) + 0 \cdot h ^ { 3 } .
val_005742.png,"\frac { \partial \rho } { \partial x } + \gamma \frac { \partial } { \partial \theta } ( \rho v ) = 0 ,"
val_005743.png,\delta _ { \tilde { \omega } } ^ { \mathrm { a x i a l } } { \mathbf q } = 2 i \tilde { \omega } ( { \mathbf q } + m ) \ .
val_005744.png,"L ( q , \dot { q } ) = \frac { 1 } { 2 } \dot { q } ^ { 2 } - V ( q ) ."
val_005745.png,"{ \widehat \Sigma } _ { 0 } ^ { ( 1 , 1 ) } \equiv { { \widehat \Sigma } _ { 0 } ^ { ( 0 , 1 ) } } / { { \Sigma } _ { 0 } ^ { ( 0 , 0 ) } }"
val_005746.png,M : = m + a _ { \mu } { \gamma } ^ { \mu } + b _ { \mu } { \gamma } _ { 5 } { \gamma } ^ { \mu } + \frac { 1 } { 2 } H ^ { \mu \nu } { \sigma } _ { \mu \nu } \quad .
val_005747.png,"d _ { A } \left( \mu z , \mu w \right) = d _ { A } ( z , w ) - { \frac { i } { 2 } } \operatorname { l n } \left( { \frac { \mu _ { z } \bar { \mu } _ { w } } { \bar { \mu } _ { z } \mu _ { w } } } \right) ."
val_005748.png,"M ^ { \prime } = \int { d ^ { s } } x { a ^ { \dagger } } ( x ) [ \phi [ a | x ] , M ] ."
val_005749.png,\nabla ^ { A } \left( T _ { A B } + \tau _ { A B } \right) = 0
val_005750.png,H ^ { c } = \frac { 1 } { 2 } p ^ { 2 } + \frac { 1 } { 2 } \left( W ^ { \prime } ( x ) \right) ^ { 2 } + \frac { \hbar } { 2 } W ^ { \prime \prime } ( x ) \sigma
val_005751.png,{ \frac { d } { d \tau } } \lambda ^ { i } = ( \tilde { h } _ { i } - 2 ) \lambda ^ { i } + \pi \tilde { c } _ { j k } ^ { i } \lambda ^ { j } \lambda ^ { k } + . . .
val_005752.png,"K _ { p } ( z ) \sim \sqrt { { \frac { \pi } { 2 z } } } e ^ { - z } [ 1 + O ( z ^ { - 1 } ) ] ,"
val_005753.png,\Psi _ { 0 } ( \phi ( \vec { x } ) ) \propto \int { \cal D } { \tilde { \phi } } e ^ { - { \frac { 1 } { 2 } } \int ( { \dot { \tilde { \phi } } } ^ { 2 } + ( \bigtriangledown { \tilde { \phi } } ) ^ { 2 } + \mu ^ { 2 } { \tilde { \phi } } ^ { 2 } ) d \vec { x } d \tau } ~ .
val_005754.png,"\phi = \phi ^ { 0 } + \delta \phi \; ,"
val_005755.png,"z \mapsto R \left( \frac { z + \bar { z } } { 1 + | z | ^ { 2 } } , - i \frac { z - \bar { z } } { 1 + | z | ^ { 2 } } , \frac { 1 - | z | ^ { 2 } } { 1 + | z | ^ { 2 } } \right) ."
val_005756.png,"Z = \left( \begin{array} { c c } { 0 } & { \omega } \\ { \star } & { 0 } \\ \end{array} \right) , \quad { \overline { Z } } = \left( \begin{array} { c c } { 0 } & { \star } \\ { { \tilde { \omega } } } & { 0 } \\ \end{array} \right)"
val_005757.png,R _ { i \bar { k } } = ( \operatorname { l n } \mu ) _ { i \bar { k } }
val_005758.png,"\lambda = d _ { 0 , 0 , 4 } ^ { 5 } + d _ { 1 , 0 , 1 2 } ^ { 5 } \, ."
val_005759.png,"\psi _ { { \bf y } } ( x ) = \tilde { c } \langle 0 | \phi ( x ) | { \bf y } \rangle = \tilde { c } c ^ { - 1 / 2 } \Delta ^ { + } ( t , { \bf x } - { \bf y } ) ,"
val_005760.png,"\{ { \cal O } , H \} \equiv ( \mathrm { a d } \, H ) \, { \cal O } = 0 ."
val_005761.png,"W = W _ { \mathrm { t r e e } } ( Q , M ) + W _ { \mathrm { S U S Y - b r e a k i n g } } ( M ) ."
val_005762.png,"\varrho _ { 5 } ( \varepsilon , t ) = ( 1 - e ^ { - \alpha t / \varepsilon } ) ^ { 3 } \nonumber ,"
val_005763.png,"\epsilon ^ { A } ( x ) = \sum _ { \ell = 1 } ^ { \mathcal { N } _ { 0 } } \, \rho _ { ( \ell ) } ^ { A } \epsilon ^ { ( \ell ) } ( x ) ~ ,"
val_005764.png,\int _ { M } H - \int _ { S ^ { 2 } } ( B + 2 \pi \alpha ^ { \prime } F )
val_005765.png,f ( \Phi ) = \sum _ { \vec { n } } f _ { \vec { n } } \Theta _ { \vec { n } } + \; \mathrm { i r r e l e v a n t ~ t e r m s } \ .
val_005766.png,"\left[ - \nabla _ { \mathrm { \boldmath ~ \scriptstyle { ~ \xi } ~ } , { D } } ^ { 2 } - \lambda \, { \mathcal W } ^ { ( { D } ) } ( \mathrm { \boldmath ~ \xi ~ } ) \right] \, \Phi ( \mathrm { \boldmath ~ \xi ~ } ) = \eta \, \Phi ( \mathrm { \boldmath ~ \xi ~ } ) \; ."
val_005767.png,"u = ( z + t ) / \sqrt { 2 } , \qquad v = ( z - t ) / \sqrt { 2 } ."
val_005768.png,"\langle T _ { z z } \rangle \big | _ { z = z ^ { \prime } = 0 , a } = i \lambda \operatorname { c o t } \lambda a ,"
val_005769.png,{ \cal I } _ { 2 } = \overline { { \phi } } ^ { a b } \phi ^ { a b } + \overline { { \phi } } ^ { a b c } \phi ^ { a b c } + \overline { { \phi } } ^ { a b c d } \phi ^ { a b c d } + \ldots
val_005770.png,\alpha _ { D } = \alpha \nu ^ { 2 \epsilon } \; \; \; .
val_005771.png,{ \cal O } ( k ) = \sum _ { m } e ^ { 2 \pi i m k / J } \mathrm { t r } \; \phi Z ^ { m } \phi Z ^ { J - m }
val_005772.png,T _ { N } ^ { M } = \Omega ^ { D } \widetilde { T } _ { N } ^ { M } = \overline { { \Omega } } ^ { D } \overline { { T } } _ { N . } ^ { M }
val_005773.png,\left[ A B \right] _ { - n } = \frac { 1 } { n ! } \left[ A ^ { ( n ) } B \right] _ { 0 } .
val_005774.png,"N = ( 1 + \Lambda r ^ { 2 } ) , \quad K = N ^ { - \frac { 1 } { 2 } } = ( 1 + \Lambda r ^ { 2 } ) ^ { - \frac { 1 } { 2 } } \ ."
val_005775.png,p = \left( \frac { B _ { 2 } } { B } - \frac { A } { 2 B } \right) \dot { \phi } ^ { 2 } + \frac { B _ { 1 } } { B } \ddot { \phi } .
val_005776.png,"\tilde { \psi } = g _ { s } ^ { - 1 / 2 } \psi ,"
val_005777.png,\Psi ^ { \mathrm { d a u g t h e r } } ( z ) \approx \prod _ { m = - l } ^ { l } ( z - x _ { l } v _ { l } q _ { l } ^ { m } ) \Psi ^ { \mathrm { p a r e n t } } ( z ) .
val_005778.png,"\big | \Psi _ { 0 } \big > \, = \mathrm { e x p } _ { q ^ { 2 } } \bigg [ { \frac { - \omega ( x \cdot x ) } { q ^ { N } \mu } } \bigg ] \ ."
val_005779.png,\prod _ { x = e v e n } \psi _ { x } ^ { \dagger } | 0 > = \prod _ { x = e v e n } \psi _ { x + 1 } C | 0 >
val_005780.png,\frac { r ^ { 2 } } { \sqrt { r ^ { 2 } + r \left( { { \partial } _ { x } r } \right) ^ { 2 } } } = { \mathrm { c o n s t a n t } } .
val_005781.png,g _ { \mu \nu } \partial _ { \sigma } X ^ { \nu } - B _ { \mu \nu } \partial _ { \tau } X ^ { \nu } = 0
val_005782.png,"\frac { \partial } { \partial w } \left( \operatorname { l o g } \left( \frac { \partial \phi } { \partial w } \right) \right) = - \frac { \partial } { \partial w } \operatorname { l o g } \bar { N } ^ { 2 } ,"
val_005783.png,"G = K \cdot H = K ( k _ { m } ) \cdot H ( h _ { s } ) ,"
val_005784.png,S _ { L } \leq \frac { 1 } { 4 } \bigl ( A ( 0 ) - A ( 1 ) \bigr ) .
val_005785.png,c = \sum _ { J } \sum _ { i \geq j = 1 } M _ { i j } ^ { J } ( q ) [ \operatorname { l n } M _ { i j } ^ { J } ( q ) - 1 ]
val_005786.png,\left( \begin{array} { c } { B _ { N S } } \\ { B _ { R } } \\ \end{array} \right) = \left( \begin{array} { c } { 1 / 2 } \\ { 0 } \\ \end{array} \right) .
val_005787.png,"\eta ^ { \prime } = \psi _ { - } ^ { - 1 } \eta \psi _ { + } , \qquad \nu _ { \pm } ^ { \prime } = \psi _ { \pm } ^ { - 1 } \chi _ { \pm } ^ { - 1 } \nu _ { \pm } \psi _ { \pm } ."
val_005788.png,"\beta ^ { 2 } = A _ { M } ^ { 1 / 2 } T _ { 2 } ^ { ( M ) } / T _ { 1 } ^ { ( B ) } ,"
